filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_score,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_score,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_score,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_score,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_score,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_score,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_score,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_score,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_score,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_score,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_score,class_no,class_name
Vrksasana/82189.jpg,0.6040234,0.64815575,0.9998783,0.60839486,0.6569774,0.9997415,0.60639817,0.6587683,0.99968565,0.60422707,0.6605567,0.9997497,0.61414915,0.6505202,0.9996697,0.61605257,0.6478638,0.9995931,0.6178775,0.6451545,0.9997112,0.5975862,0.65866756,0.99933773,0.6164386,0.6379454,0.99963844,0.593265,0.64545923,0.99940145,0.6003432,0.6378534,0.99932396,0.54612315,0.64441395,0.9982206,0.59264725,0.58605397,0.99197364,0.5651783,0.6947847,0.97670764,0.6520094,0.5918677,0.97938776,0.5942114,0.7596501,0.9505286,0.71731347,0.61079866,0.954858,0.5975528,0.7775184,0.88747424,0.7318878,0.6103219,0.87973523,0.60105264,0.7775134,0.88604593,0.73403734,0.61414737,0.8764682,0.6009538,0.771793,0.8974989,0.72797513,0.61496115,0.89375013,0.4511751,0.5363937,0.9979261,0.48527133,0.50618744,0.99553776,0.3894586,0.4670735,0.94565165,0.5036542,0.42435446,0.96202326,0.32195204,0.40039912,0.9752237,0.44225708,0.4810327,0.8120248,0.31533635,0.38886213,0.8216492,0.43758166,0.4926535,0.78307426,0.30626273,0.37947452,0.9520757,0.40053254,0.4702735,0.826008,7,Vrksasana
Vrksasana/82265.jpg,0.57073486,0.6576132,0.9996917,0.57696086,0.656978,0.99929357,0.5773677,0.65873677,0.9995166,0.5781517,0.6609865,0.9993697,0.57370025,0.6511618,0.9995516,0.57219344,0.6486745,0.99964213,0.5710442,0.6467947,0.9995166,0.56911427,0.66096276,0.99928004,0.56144035,0.64047354,0.9995852,0.5617125,0.66331303,0.9984786,0.5575347,0.65563923,0.9982621,0.52270937,0.71346,0.99926525,0.4784757,0.5986143,0.9971058,0.6094921,0.7948673,0.9944376,0.42028022,0.5066944,0.87433046,0.71681935,0.8325948,0.9873997,0.37828463,0.448052,0.627773,0.7442972,0.8356005,0.9614658,0.36228448,0.4330225,0.5004334,0.75287104,0.8270569,0.957227,0.36381325,0.43110013,0.5238189,0.74337286,0.8247224,0.96997213,0.3652821,0.43678263,0.57564723,0.29481784,0.6265461,0.996046,0.29824862,0.57653517,0.9955134,0.2554032,0.52841777,0.90952605,0.29050404,0.45682108,0.7800982,0.12963559,0.43641686,0.72667205,0.22810258,0.4128377,0.52335346,0.110607654,0.4311449,0.6304897,0.21864887,0.41490883,0.6008385,0.09271341,0.38684314,0.7198239,0.21496618,0.37432837,0.58801186,7,Vrksasana
Vrksasana/82430.jpg,0.5959362,0.9447247,0.9999678,0.59137386,0.9500509,0.9999666,0.5881724,0.9494467,0.9999653,0.5850741,0.9490453,0.9999714,0.5992917,0.9508581,0.9999597,0.6014599,0.9505036,0.9999447,0.6034871,0.9501448,0.999946,0.58062375,0.94356227,0.99996305,0.6060499,0.94033813,0.9999614,0.59053093,0.9354472,0.99997544,0.5993959,0.93586683,0.9999429,0.56060416,0.89169717,0.99987113,0.617433,0.88377374,0.9989635,0.54440296,0.90686816,0.9853924,0.6475008,0.8528497,0.92320406,0.59176457,0.9356706,0.97426766,0.6223917,0.900917,0.9333081,0.6014026,0.9439751,0.95175916,0.61740613,0.909919,0.8948888,0.60308826,0.94131076,0.94594413,0.61378306,0.91243476,0.8789036,0.5992348,0.9344954,0.91884065,0.61441445,0.90664655,0.84977394,0.55725455,0.7169944,0.99996006,0.6023742,0.71784014,0.9997415,0.5429904,0.5885135,0.9950158,0.6609382,0.6249826,0.99182385,0.5234304,0.45142958,0.9965642,0.5754359,0.6162629,0.61019146,0.52807695,0.43425864,0.96563274,0.56693584,0.62680674,0.63104355,0.52921647,0.43686968,0.99353033,0.5688224,0.5793193,0.67065805,7,Vrksasana
Vrksasana/82878.jpg,0.27965325,0.43362558,0.99894494,0.2843078,0.42298314,0.998615,0.2877406,0.42287377,0.99805033,0.29119503,0.42280564,0.9982279,0.2740018,0.42354596,0.9989681,0.2700214,0.42390987,0.99873585,0.2659285,0.42440426,0.9989561,0.29636002,0.4282536,0.99850756,0.25719634,0.43105206,0.9984875,0.28681657,0.44505274,0.9993267,0.27445155,0.44486213,0.99967074,0.32530272,0.4915535,0.99667823,0.2339921,0.5059502,0.99945813,0.37258202,0.5408728,0.93596834,0.20225233,0.56968206,0.98666847,0.30854455,0.5233227,0.8795698,0.26954034,0.5306421,0.96879166,0.291312,0.5251602,0.7649265,0.2858739,0.52288747,0.92626685,0.2893405,0.5200228,0.73875564,0.28763852,0.5213396,0.91614693,0.2905696,0.51945484,0.6990428,0.28590104,0.525606,0.88003176,0.34294418,0.6677085,0.9969959,0.2925133,0.68196595,0.99821246,0.44513804,0.7065435,0.95340204,0.32358158,0.8178045,0.96841115,0.35287112,0.77899146,0.61423236,0.3343637,0.94424295,0.9452338,0.32818878,0.7856395,0.6447012,0.33377302,0.9550195,0.7739138,0.3506246,0.8381634,0.66862386,0.3549464,0.99128234,0.8962312,7,Vrksasana
Vrksasana/83101.jpg,0.84721524,0.5245531,0.9999635,0.8365987,0.5203588,0.99994934,0.834743,0.5207008,0.99993014,0.8328147,0.52097213,0.99997723,0.8367241,0.52068436,0.9999782,0.8351757,0.5211552,0.99997306,0.83357453,0.521492,0.99998,0.8208134,0.5275085,0.99997497,0.82130903,0.52699643,0.99998176,0.84146273,0.53544354,0.99993694,0.8420708,0.53531384,0.9998839,0.80549604,0.56694907,0.9996531,0.8098167,0.55915576,0.99990046,0.8761266,0.5693947,0.3015492,0.8884995,0.5626297,0.99854857,0.9454159,0.5611852,0.65418005,0.9643178,0.54865915,0.99461067,0.95391965,0.5515942,0.73986924,0.9696566,0.5382653,0.9915617,0.9555241,0.5507174,0.77390283,0.9686737,0.53417736,0.9909043,0.9534044,0.5539421,0.7682993,0.96765405,0.53783774,0.9854167,0.647307,0.6174035,0.9998828,0.6516483,0.6188466,0.9996804,0.50105417,0.60475934,0.13275658,0.5029084,0.6062158,0.9282536,0.3654277,0.5873996,0.13283071,0.36074328,0.5873733,0.8848261,0.35209733,0.5734575,0.3037166,0.3507076,0.57150143,0.9460789,0.30965793,0.60865635,0.2832142,0.29301435,0.60874903,0.90441215,7,Vrksasana
Vrksasana/83192.jpg,0.39446068,0.66519785,0.997407,0.39604115,0.65663254,0.9965636,0.3984996,0.65593857,0.9956689,0.40061834,0.65530884,0.9960001,0.38810545,0.6586367,0.99644756,0.38524935,0.65928936,0.99541795,0.3826192,0.6598411,0.99643207,0.4037484,0.6570556,0.9957581,0.38310063,0.66322875,0.9934511,0.40240854,0.66985434,0.9960304,0.39183098,0.6736348,0.9975255,0.43793523,0.68487376,0.9892364,0.3841052,0.7134119,0.9960543,0.45259604,0.7069496,0.51199037,0.3958638,0.762201,0.9394878,0.43511975,0.70846164,0.43546563,0.40707183,0.74115664,0.8766919,0.43411738,0.7098675,0.40887767,0.41510874,0.74175936,0.8135348,0.43027574,0.7090517,0.40660805,0.4138183,0.73459035,0.81172544,0.42998472,0.70983326,0.3746207,0.41291794,0.7357167,0.7554955,0.47300217,0.7891301,0.99909484,0.4457494,0.81108314,0.9983783,0.52974206,0.8005059,0.9870957,0.5032741,0.8855049,0.9500841,0.5235462,0.8956993,0.9299697,0.53579736,0.9569241,0.9292297,0.5157955,0.90517193,0.8632082,0.53878427,0.9664619,0.6568397,0.5419281,0.9322647,0.9245179,0.5498951,0.98463386,0.8731865,7,Vrksasana
Vrksasana/83323.jpg,0.19987497,0.5397893,0.999979,0.18313089,0.53954965,0.9999738,0.18026912,0.53542876,0.99997115,0.17810321,0.5317093,0.9999708,0.19055328,0.5522771,0.9999707,0.19251123,0.5565278,0.9999645,0.1946032,0.56098706,0.99997306,0.18030968,0.52498764,0.99994206,0.20117408,0.5631034,0.9999732,0.20709941,0.52541715,0.9999776,0.21532252,0.5422907,0.9999596,0.24514046,0.44575703,0.99984264,0.2956387,0.5568032,0.99951935,0.33089674,0.38528448,0.9666375,0.40777102,0.5529659,0.96193343,0.31921744,0.47616395,0.93940926,0.33273247,0.49086583,0.9386685,0.2975206,0.49198297,0.8850514,0.30643398,0.48694852,0.8769118,0.28997815,0.49316925,0.87611544,0.29980183,0.4902014,0.8584666,0.2976277,0.48893666,0.8291419,0.30816865,0.49108034,0.80855376,0.4786265,0.3983646,0.99960977,0.49439788,0.46157193,0.9987072,0.65413463,0.3557116,0.9798712,0.6298239,0.5230201,0.98997796,0.8132139,0.3094088,0.9900232,0.5729172,0.41332442,0.5124025,0.83115923,0.30629128,0.9043089,0.55122155,0.40362233,0.6186698,0.85311055,0.2972857,0.98456347,0.62055665,0.37271547,0.5546668,7,Vrksasana
Vrksasana/83382.jpg,0.2515053,0.17418587,0.99807054,0.24346077,0.17742673,0.9988543,0.2432839,0.17789952,0.9982426,0.24318627,0.17827213,0.998938,0.24612623,0.17443895,0.9988061,0.2464943,0.17411241,0.998448,0.24703729,0.17365626,0.99902415,0.24821663,0.17980841,0.9987111,0.2519229,0.17527616,0.99888533,0.25715637,0.17729908,0.9981634,0.26069593,0.17375012,0.99625707,0.27657324,0.18320619,0.99982977,0.2779196,0.16229494,0.99982774,0.27322394,0.1414381,0.44201478,0.25423682,0.079021946,0.98350304,0.27065402,0.09484449,0.6374629,0.20665015,0.018077403,0.9920229,0.26907602,0.086312786,0.5943407,0.20861228,0.0117957,0.98448217,0.26801687,0.082975596,0.59927213,0.205757,0.0153374225,0.9816637,0.2694174,0.085605115,0.58558685,0.20942941,0.021404013,0.9735024,0.3367205,0.2601823,0.99995995,0.33875155,0.25507137,0.99992156,0.38805127,0.35680968,0.7698909,0.3684469,0.37333012,0.85650253,0.43142256,0.4414565,0.7735464,0.4016749,0.47860914,0.8931109,0.4326648,0.45172057,0.76639867,0.40351075,0.48987824,0.87988085,0.45190758,0.4709702,0.7727444,0.41723204,0.5121862,0.87582225,7,Vrksasana
Vrksasana/83407.jpg,0.6292697,0.37572652,0.9979469,0.6394043,0.37146324,0.9985909,0.6393574,0.37194258,0.9980634,0.639276,0.37221634,0.9985868,0.6391175,0.3716033,0.9971827,0.6388861,0.37248486,0.9956611,0.63868403,0.3731097,0.9971003,0.6361548,0.37951857,0.99855334,0.6374192,0.3800084,0.99682873,0.6219757,0.38582104,0.9980444,0.62078977,0.3863142,0.99627906,0.60549223,0.416116,0.998231,0.6013678,0.4190112,0.9932417,0.6869578,0.34526116,0.96865875,0.672222,0.35487455,0.37018996,0.75221837,0.29306322,0.9111639,0.75096893,0.2833377,0.65392137,0.77173233,0.27107656,0.86914456,0.7708901,0.27116644,0.6650216,0.7715485,0.27351162,0.85602224,0.7704309,0.26870787,0.645933,0.759421,0.28615516,0.8447711,0.76632226,0.2714781,0.659174,0.4503168,0.5412811,0.9995443,0.44896165,0.54988605,0.9984988,0.3305018,0.6012628,0.97883475,0.36362833,0.5766947,0.7196686,0.27107865,0.71497536,0.9736656,0.37676442,0.6068735,0.6012815,0.27653664,0.7288524,0.9580633,0.38377044,0.6144633,0.7579174,0.22338349,0.755589,0.95194995,0.31292784,0.67317367,0.60123074,7,Vrksasana
Vrksasana/8347.jpg,0.21391526,0.34244272,0.9992872,0.20675865,0.32919794,0.9990626,0.21190219,0.32565153,0.9984322,0.21712027,0.3218192,0.99870896,0.19543499,0.33981287,0.9992962,0.19236296,0.34457356,0.998862,0.18998456,0.34949464,0.999186,0.22575952,0.32388663,0.99871266,0.1931566,0.36813188,0.9993969,0.23820582,0.3483041,0.9985607,0.22304182,0.35739636,0.9994437,0.2995062,0.3334222,0.9947549,0.227838,0.43568093,0.99947935,0.22638619,0.26889563,0.9786798,0.13601679,0.4039114,0.99006325,0.1114901,0.24760932,0.88703966,0.067255884,0.2822779,0.9718745,0.0830763,0.24046956,0.7679968,0.05101812,0.24928111,0.9273753,0.08461401,0.24403854,0.7244677,0.053552717,0.2504092,0.91043234,0.09475893,0.24835424,0.7319988,0.06186202,0.26149273,0.88992864,0.4785017,0.44040287,0.9996562,0.4527045,0.52798027,0.9999275,0.6552218,0.3104449,0.9861669,0.6035911,0.5869679,0.9882289,0.60118455,0.39921373,0.6646138,0.7492715,0.64280665,0.98540187,0.57148826,0.412636,0.70210564,0.77434456,0.64703876,0.9032566,0.6518443,0.41264188,0.5666923,0.78183365,0.6866581,0.95609266,7,Vrksasana
Vrksasana/83605.jpg,0.39419863,0.24802326,0.99932694,0.39961803,0.23844539,0.99951184,0.40139443,0.23846279,0.9994505,0.40326926,0.23836851,0.9995035,0.39949876,0.23829065,0.99915564,0.401062,0.23825929,0.9988299,0.402735,0.23812538,0.9990577,0.42084694,0.24387984,0.99939835,0.42052257,0.24337423,0.9989312,0.40150893,0.2576421,0.9986897,0.4013546,0.25801614,0.9984687,0.4444065,0.28268206,0.9992749,0.4549302,0.28395486,0.9934453,0.36949182,0.21394312,0.99731535,0.37597737,0.21814384,0.31817946,0.29415652,0.14272812,0.9844691,0.3111483,0.15929267,0.53257596,0.28636843,0.12613192,0.96970874,0.3013356,0.1415762,0.5774113,0.28966403,0.12225443,0.9653318,0.30174574,0.1378366,0.57403374,0.29160345,0.12726957,0.95489824,0.30312687,0.14233428,0.59564584,0.61387986,0.43116954,0.99911374,0.61507034,0.4301152,0.99751127,0.7422888,0.54816186,0.9766005,0.7305803,0.54423994,0.42657772,0.8519231,0.64665985,0.97637707,0.8376452,0.63799316,0.5959183,0.8686565,0.6495547,0.98042095,0.85410476,0.6425786,0.6904529,0.8952627,0.7139529,0.9687122,0.87995243,0.69558024,0.70683825,7,Vrksasana
Vrksasana/83675.jpg,0.8150859,0.50669837,0.99995947,0.8069601,0.53019506,0.9999838,0.8042071,0.53201085,0.99998343,0.8012032,0.53383255,0.9999856,0.80793977,0.52741414,0.9999621,0.8060272,0.52695805,0.99996567,0.8039473,0.52671313,0.99996877,0.7743081,0.53130955,0.99997365,0.7784134,0.5259235,0.99995065,0.8023741,0.49360713,0.9999051,0.8029169,0.488726,0.9998274,0.7060133,0.4644247,0.9997881,0.70558816,0.4250624,0.9951782,0.88949573,0.44326037,0.986046,0.86885214,0.43034333,0.43676025,1.0625246,0.46342522,0.95250106,1.0092033,0.4536324,0.41702747,1.1022334,0.48790634,0.9152612,1.0513594,0.4758376,0.38719246,1.0891683,0.49454713,0.9031251,1.0393901,0.46922466,0.3893823,1.0778116,0.47797376,0.88506997,1.0241047,0.46443966,0.40147352,0.41022775,0.24371816,0.99971133,0.46847168,0.224605,0.9984347,0.41372898,0.16211139,0.9954461,0.6876817,0.16241185,0.77116513,0.26303744,-0.009585753,0.9306847,0.86838496,0.005393207,0.76075935,0.2416683,-0.025224954,0.7666656,0.8875638,-0.035178214,0.828282,0.27341533,-0.13301447,0.90753233,0.9621947,0.007909954,0.83957404,7,Vrksasana
Vrksasana/84050.jpg,0.4916708,0.62593555,0.9752303,0.5071576,0.61025316,0.9775539,0.5134018,0.604061,0.9826561,0.5195251,0.5978517,0.9758469,0.49382675,0.6278971,0.96049345,0.49092066,0.6343068,0.9627581,0.48793787,0.64100343,0.9438295,0.531624,0.5907588,0.98910695,0.48735029,0.6515616,0.9681672,0.4998101,0.6216103,0.9876166,0.48531199,0.6395314,0.9852246,0.54071593,0.56758654,0.9999428,0.43275428,0.7366132,0.999658,0.5159526,0.40398115,0.9172859,0.37537986,0.6644602,0.19119696,0.437872,0.2830785,0.9754066,0.37534502,0.5596905,0.32588196,0.42129815,0.24137604,0.93616366,0.3789788,0.5511148,0.19141485,0.42112488,0.24931328,0.9378074,0.39243674,0.52264714,0.19877867,0.42156485,0.26897693,0.8966501,0.3922596,0.52011573,0.21723707,0.33659568,0.5164665,0.99999905,0.28821418,0.5987919,0.9999989,0.457578,0.6393008,0.49698067,0.35306087,0.740703,0.7611945,0.3885311,0.6374643,0.27634105,0.33889487,0.7278701,0.56894726,0.37198102,0.6297734,0.37013528,0.33390266,0.7098508,0.63419014,0.38331184,0.6659386,0.2344812,0.33845615,0.7798538,0.40372214,7,Vrksasana
Vrksasana/8432.jpg,0.605279,0.3784778,0.9882781,0.6197944,0.37890914,0.99096996,0.6200596,0.38009474,0.9899081,0.6200447,0.38140008,0.99161386,0.62129146,0.37102336,0.9943591,0.6212456,0.36906075,0.9934361,0.6210666,0.3668527,0.9936232,0.61858803,0.37869924,0.9894945,0.6012273,0.34720147,0.992786,0.59291464,0.37785652,0.98991907,0.5936088,0.36776954,0.99117893,0.5486207,0.3941815,0.99790937,0.5613657,0.3149172,0.999358,0.5285272,0.44417506,0.16865256,0.50875074,0.34307152,0.59834945,0.5265106,0.5095877,0.26535875,0.5142077,0.4444574,0.4977906,0.5299054,0.52479005,0.34033796,0.51369286,0.4719895,0.44984815,0.5319061,0.52850807,0.3396935,0.5260879,0.4690637,0.43572748,0.5300016,0.52214944,0.35026538,0.52328336,0.46092916,0.42272997,0.4193695,0.30454022,0.9997392,0.43807542,0.27930054,0.99977297,0.41086704,0.35372472,0.8986283,0.46859476,0.31608462,0.9318427,0.49267054,0.3482658,0.89203435,0.46638143,0.32857242,0.8996526,0.49942303,0.3536433,0.87416685,0.46310458,0.32811803,0.8651494,0.53224385,0.3225216,0.867495,0.4683936,0.3530329,0.8325565,7,Vrksasana
Vrksasana/84548.jpg,0.11594054,0.4722116,0.9983625,0.104456544,0.4633992,0.9978143,0.106300205,0.45848826,0.99683726,0.10830143,0.45421085,0.99804115,0.10275972,0.48131096,0.9973999,0.103640854,0.48796174,0.9964181,0.10471508,0.49418783,0.9977805,0.12644777,0.45194107,0.9949078,0.11937651,0.50467396,0.9976803,0.14010614,0.46346697,0.996384,0.13807619,0.4875431,0.9948507,0.2279726,0.41507798,0.9774734,0.21073067,0.5440213,0.97236496,0.10949099,0.35278255,0.93519694,0.057548553,0.5607113,0.9391604,-0.038158417,0.30704623,0.8156393,-0.09814811,0.56224775,0.8854438,-0.07715422,0.29566622,0.69358486,-0.14693987,0.56025404,0.78655744,-0.08326012,0.30529884,0.67463905,-0.15238738,0.55274034,0.7669551,-0.06418759,0.31216252,0.73057675,-0.13053387,0.54394394,0.8071372,0.52333325,0.49032116,0.9962573,0.49099857,0.57187426,0.9955304,0.7311871,0.55390304,0.7954018,0.5260867,0.7137267,0.8560442,0.9249195,0.60864997,0.91992646,0.620074,0.5629408,0.47009024,0.94211024,0.6200967,0.7156397,0.6121831,0.5373092,0.54966944,0.9650745,0.6136934,0.84922844,0.69632894,0.5566249,0.47744915,7,Vrksasana
Vrksasana/85252.jpg,0.6400889,0.3119934,0.9953538,0.6569555,0.311488,0.9929636,0.65963733,0.3162057,0.9914641,0.66198283,0.32069612,0.9908689,0.64677644,0.29944575,0.9960079,0.6425687,0.29612628,0.9954228,0.63832515,0.2930639,0.9948972,0.65762395,0.33012104,0.9934417,0.6300549,0.2950607,0.99449944,0.63352895,0.32761186,0.99904114,0.6217311,0.31489947,0.9995296,0.58216715,0.43969172,0.9950198,0.5017432,0.34538805,0.9992083,0.4944219,0.5441305,0.95705944,0.3872677,0.3931584,0.9836301,0.48086396,0.4532735,0.94036144,0.4767059,0.43292668,0.97733307,0.4866395,0.43180868,0.8658423,0.5020253,0.42538413,0.93920124,0.5015044,0.42367303,0.8551318,0.50681317,0.42076284,0.9281945,0.50006163,0.4296723,0.8101202,0.5004314,0.4217769,0.8919801,0.36430278,0.5861447,0.9971937,0.31918833,0.5326023,0.9994405,0.30292517,0.76545733,0.98902273,0.16990471,0.6656208,0.9881103,0.27295583,0.63845325,0.46171612,0.04728487,0.77340674,0.9756197,0.28187805,0.6091785,0.35197377,0.03598118,0.7878058,0.8450121,0.22812997,0.6388274,0.51546377,-0.01631993,0.79234934,0.95693815,7,Vrksasana
Vrksasana/85274.jpg,0.6333913,0.35441002,0.999744,0.64508533,0.34937847,0.9998467,0.64801717,0.3519674,0.9997906,0.6507937,0.35464463,0.9998404,0.63657403,0.34281093,0.99969983,0.633876,0.34105438,0.9994192,0.6314597,0.33956498,0.99956816,0.65047413,0.3634257,0.99981254,0.6265525,0.34207284,0.99966204,0.63140947,0.3688314,0.9996164,0.621047,0.3604687,0.99910384,0.6306646,0.4177593,0.9987575,0.58112216,0.37611336,0.9821545,0.6922498,0.35919333,0.97870123,0.6311205,0.30271518,0.8639889,0.75065017,0.3064472,0.9402129,0.6836612,0.22173974,0.8864089,0.76781,0.2939081,0.8937981,0.69264054,0.20650661,0.8301699,0.7669209,0.2894922,0.8804341,0.69800645,0.20892408,0.8180804,0.7584988,0.2942537,0.878067,0.6971322,0.21421367,0.8427581,0.48671508,0.5473317,0.99966085,0.46193746,0.52192396,0.99616736,0.3682496,0.6557949,0.97187805,0.35643512,0.5376938,0.88896537,0.27014905,0.7548208,0.9914129,0.43077603,0.5696758,0.35719267,0.25937653,0.76187754,0.9468445,0.4516511,0.5700889,0.5811464,0.25098044,0.77126914,0.9752236,0.43285224,0.60353816,0.4085373,7,Vrksasana
Vrksasana/85395.jpg,0.5730111,0.40859807,0.99977094,0.5883209,0.40338367,0.99979705,0.59145105,0.40646696,0.9997912,0.5949425,0.4102586,0.9998165,0.57680637,0.39369404,0.99968815,0.57197607,0.39010918,0.99957055,0.5668318,0.38658,0.9996282,0.59508467,0.4224772,0.99969923,0.5552997,0.38874173,0.99966395,0.57021046,0.42709473,0.9997936,0.55588347,0.4153095,0.99938905,0.57442343,0.5115769,0.99948347,0.46842438,0.4425517,0.9956429,0.50648284,0.6031367,0.95644414,0.38282442,0.5316211,0.7411007,0.51605284,0.49491435,0.952465,0.47484735,0.4822067,0.7919434,0.52395105,0.46698907,0.92257094,0.49805635,0.4655943,0.7123005,0.53328234,0.4635868,0.9173196,0.5031488,0.45833412,0.6861999,0.5294454,0.47239143,0.8869524,0.49751064,0.46499172,0.6385448,0.38818142,0.6725584,0.999393,0.34239843,0.6221639,0.99681026,0.26810157,0.7848431,0.89408255,0.1785474,0.62970436,0.933843,0.15978569,0.8770171,0.8933785,0.3011944,0.6848878,0.10010727,0.15199375,0.8824119,0.63808143,0.32305208,0.6822243,0.26532897,0.12446332,0.8766463,0.86443704,0.27626836,0.7241922,0.14587362,7,Vrksasana
Vrksasana/8556.jpg,0.1392794,0.38400796,0.99990964,0.12272334,0.3670514,0.9998983,0.123265445,0.3598842,0.9998779,0.123683125,0.35427022,0.99988735,0.11890146,0.38800874,0.9998271,0.117008895,0.39441258,0.9997646,0.115085185,0.40095875,0.9998005,0.13190058,0.34856886,0.9998104,0.11895418,0.407554,0.99981445,0.15892735,0.3747412,0.999923,0.15153864,0.39863992,0.99978787,0.26862887,0.3276043,0.99965477,0.20674312,0.49264178,0.99747497,0.40470034,0.34310323,0.96535057,0.33169946,0.565131,0.8922856,0.27955163,0.40666953,0.9747263,0.26378244,0.44499815,0.88103527,0.24225381,0.4062271,0.9417266,0.23578462,0.4181224,0.7894092,0.23352757,0.40350598,0.9359064,0.22503042,0.41852295,0.75017387,0.24313016,0.40375552,0.9048824,0.23373136,0.4256196,0.6880241,0.5042609,0.4826282,0.99972063,0.4550859,0.56948286,0.9987999,0.7021183,0.57530046,0.95585823,0.51906693,0.7731694,0.9867156,0.8649503,0.6726129,0.9641934,0.55385286,0.5895385,0.29708672,0.88382053,0.69241357,0.84573364,0.54212356,0.5599666,0.35219917,0.93534094,0.6771586,0.95270765,0.6256746,0.5964845,0.31553796,7,Vrksasana
Vrksasana/85739.jpg,0.101678744,0.5994379,0.9999192,0.093757465,0.5885392,0.9998338,0.095823735,0.585129,0.99981445,0.09792495,0.5820962,0.9997812,0.08799647,0.59939665,0.99987495,0.08622861,0.6032393,0.9998621,0.08451249,0.6070511,0.99982196,0.10601351,0.58163047,0.99987495,0.089071736,0.61356735,0.99964905,0.115891024,0.5964521,0.9995974,0.10851303,0.6110659,0.99955636,0.17615068,0.5823734,0.998868,0.13244288,0.66737646,0.99878496,0.1513543,0.5126235,0.9830504,0.095764086,0.6794743,0.9769976,0.099049926,0.4429847,0.9875958,0.033670485,0.682515,0.969876,0.091133416,0.42056745,0.9691309,0.005970478,0.69775736,0.941417,0.08780417,0.42050266,0.9706928,0.006280929,0.6940681,0.94016784,0.08911286,0.42932856,0.9715281,0.016497016,0.6887173,0.93462914,0.31640777,0.6670579,0.9998148,0.30256674,0.7268193,0.9998385,0.39605215,0.5955273,0.9703929,0.4125495,0.7689315,0.97059083,0.36058137,0.6964998,0.671134,0.51015186,0.8092238,0.967725,0.34818804,0.71093297,0.7705809,0.5252043,0.8147773,0.9287306,0.4033201,0.7510505,0.75405943,0.54937005,0.8171513,0.9504877,7,Vrksasana
